mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,has_scored,sentiment_score
4773791332831739,2022-05-27 17:33,一只慵懒的猫TH,https://weibo.com/2416330035?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 透过现象看本质，教材用多年之久，相关部门居然没有发现，媒体曝光才调查，可悲啊，到底哪里出现问题呢，或许大家都知道 ​,微博搜索,,,,https://weibo.com/2416330035/LuXEhbSFd?refer_flag=1001030103_,0,0,6,True,0.9951027316341168
4773791215912795,2022-05-27 17:33,杏花春雨为我写诗,https://weibo.com/3195835582?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#越看越生气 ​,HUAWEI P50 Pro,,,,https://weibo.com/3195835582/LuXE5oObF?refer_flag=1001030103_,0,0,0,True,0.9846898782926261
4773790967923434,2022-05-27 17:32,夜羁不睡觉,https://weibo.com/7648469467?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#人民日报不配人民二字 ​,vivo手机,,,,https://weibo.com/7648469467/LuXDGxffk?refer_flag=1001030103_,0,0,0,True,0.9171013881920599
4773790838163236,2022-05-27 17:31,派大星的赏花生活,https://weibo.com/7734965885?refer_flag=1001030103_,网文重拳出击 教科书大搞擦边@人民日报 @搜狐新闻 #如何看待人教版数学教材插图# #人教版数学教材配图争议暴露哪些问题#,Android,,,https://wx4.sinaimg.cn/orj360/9bc169e9gy1h2mq3afo66j21400u0qa8.jpg,https://weibo.com/7734965885/LuXDtyfD6?refer_flag=1001030103_,0,0,0,True,0.9999772547459091
4773790796220813,2022-05-27 17:31,看度新闻,https://weibo.com/1879476167?refer_flag=1001030103_,【#看度时评#丨“丑”插图继续发酵 人教版数学教材诸多疑问需要解释】“人教版数学教材#插画#”俨然已经成了这两天最热的话题，连续九个热搜，直接证明了大伙儿对这件事的关注。随着话题的发酵，大家发现不仅是人教版数学教材，在我国公开出版发行针对青少年甚至幼儿的不少儿童绘本和辅助教材中的插图同样是问题多多。在一本名为《扁鹊治病》的儿童绘本插图中，插图画风用网友的话来形容就是：猥琐，阴暗和色情。无独有偶，在一本叫《全国青少儿口才考级系列教材》中更是将中国地图完全画错。#扁鹊治病儿童绘本插图##人民教育出版社#昨天多家涉事出版社已经出面回应，并第一时间下架了有问题插画的教材或者图书。但多家央媒下场发声，让这个话题持续保持高热度。#人民日报评人教版数学教材配图争议##图书流汗啦已下架#为什么大伙儿会这么愤怒呢？除了这些画作本身的不恰当、缺乏基本的大众审美诉求之外。更重要的是，这些插图几乎都是出现在教材中的。教材是什么？是孩子学习知识，养成正确三观的重要渠道。昨天我们的评论中就说过，接触这些的都是正需要接受美学启蒙的孩子。如果源头都不正，那如何能期待孩子们有一个正确的审美呢？据了解这一版的人教版教材早在2012年至2013年间就已经审定通过了，今天还有媒体翻出，在2014年甚至还有硕士论文为吴勇的这套插图站过台，点过赞，只不过写这篇论文的硕士研究生的导师恰恰就是吴勇。事情发展到这里，已经不仅仅只是单纯批评插图内容本身那么简单了，我们还想更进一步的问一句，为什么这些内容能堂而皇之的出现在教材中？制图者的目的是什么？审核者的把关在哪里？人教出版社与吴勇设计工作室到底是什么关系？#吴勇#工作室何以能承接这份工作？诸多的疑问还需要人教出版社和吴勇出面来回答。如果这些问题不厘清，不解决。未来我们还会看到这样辣眼睛的插图。#图书流汗啦已下架##吴勇尚未正面回应引争议插图# L看度时评的微博视频 收起d,微博视频号,,,,https://weibo.com/1879476167/LuXDpq6jH?refer_flag=1001030103_,1,0,5,True,1.0
4773790787832873,2022-05-27 17:31,想吃冰西瓜螺蛳粉火锅串串炸鸡,https://weibo.com/6197945507?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#平时指点江山的时候也没见您这么谨慎用词啊，就这么怕么？ ​,Android,,,,https://weibo.com/6197945507/LuXDowRGF?refer_flag=1001030103_,0,0,0,True,0.9666628092246438
4773790746148865,2022-05-27 17:31,王子阳王子阳,https://weibo.com/6052928240?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#再说一次，这不是审美问题，不是审美问题！别再把大众当傻子了 ​,iPhone客户端,,,,https://weibo.com/6052928240/LuXDkpNBf?refer_flag=1001030103_,0,0,14,True,0.34377630976255547
4773790720985565,2022-05-27 17:31,猫侧着头走路睡觉,https://weibo.com/6280948673?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#奇怪了，你对待明星不是这种语气态度呀，难道这个影响力不大呢？没九大官妹都来评论评论？ ​,iPhone客户端,,,,https://weibo.com/6280948673/LuXDi48od?refer_flag=1001030103_,0,0,39,True,0.8946525748238027
4773790703421940,2022-05-27 17:30,偶得201905,https://weibo.com/7149228164?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#该查一查，否则将来还会发生这样的事情。 ​,微博搜索,,,,https://weibo.com/7149228164/LuXDgemcA?refer_flag=1001030103_,0,0,0,True,0.8518996719520805
4773790640505467,2022-05-27 17:30,钦久酔行州,https://weibo.com/7350433184?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#不敢说，不敢刚，怕什么？说事实很难吗，还是要悠着来，等待怎么处理 ​,华为手机 畅享玩不停,,,,https://weibo.com/7350433184/LuXDa27uH?refer_flag=1001030103_,0,0,0,True,0.1289443111892402
4773790552162860,2022-05-27 17:30,黄铉辰的猪脑阔,https://weibo.com/7313777779?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#教育是民族振兴的基石，不可以敷衍 ​,HUAWEI Mate 40E,,,,https://weibo.com/7313777779/LuXD194EQ?refer_flag=1001030103_,0,0,9,True,0.978141686568771
4773790502096572,2022-05-27 17:30,是庚辰啊啊,https://weibo.com/5892516633?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#不能避重就轻，已经是意识形态的渗透了，我看那些编制的人懂得很，就是太懂了 ​,vivo X50专业影像旗舰,,,,https://weibo.com/5892516633/LuXCW8NpG?refer_flag=1001030103_,0,0,3,True,0.9893249352169021
4773790426861796,2022-05-27 17:29,金子JZi,https://weibo.com/5586911080?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#  好家伙，今天看了下学生的数学书，可真是阴阳怪气。把各个年级的大致看了一下，发现插图者可真有心机，问题程度随年级而递减，这是妥妥地欺负低年级学生不懂，而学生大了有些东西就能看出来了。顺便看了下各科的插图者，数学和英语都有同样的人。 ​,微博大字版,,,,https://weibo.com/5586911080/LuXCOsN48?refer_flag=1001030103_,0,0,2,True,0.9999999794847994
4773790343234859,2022-05-27 17:29,马尔发福,https://weibo.com/7470926894?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#所以官媒就是要说画风和审美？所以到底我们的宣传口和教育口被腐蚀到什么地步了？ ​,Android,,,,https://weibo.com/7470926894/LuXCGdzx9?refer_flag=1001030103_,0,0,24,True,0.5853677084031251
4773790091838234,2022-05-27 17:28,懒酱啊,https://weibo.com/7644666753?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#恶心 真恶心 ​,华为畅享20 SE,,,https://wx2.sinaimg.cn/thumb150/008lmf2Fly1h2n3bgx8ylj30gs0cp10w.jpg https://wx3.sinaimg.cn/thumb150/008lmf2Fly1h2n3bhjum7j30sg11xajl.jpg,https://weibo.com/7644666753/LuXCh7IcW?refer_flag=1001030103_,0,0,13,True,0.35363029899736986
4773789969418057,2022-05-27 17:28,筱孖嫣,https://weibo.com/7716481859?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#这tm是什么，只是画风不对吗？你们家都没有孩子吗？ ​,,,,,https://weibo.com/7716481859/LuXC4Dw49?refer_flag=1001030103_,0,2,2,True,0.936490533401294
4773789931406795,2022-05-27 17:27,鬼文子,https://weibo.com/1237404571?refer_flag=1001030103_,终于，等来了#人民日报评人教版数学教材配图争议#，希望这件事一定要严肃处理！教科书本来应该上神圣的。然而，却有人动起了歪脑筋。曾经，日本政府审定篡改的教科书歪曲历史真相，让人十分愤怒。如今，人民教育出版社的教科书插画歪曲审美认知，让人无比痛心。一个很无耻，一个很恶心。 ​,微博 weibo.com,,,https://wx4.sinaimg.cn/orj360/49c14b9bgy1h2n3aebh5uj210k0kq0ux.jpg,https://weibo.com/1237404571/LuXC15TYf?refer_flag=1001030103_,35,37,110,True,0.9999996797355832
4773789878191080,2022-05-27 17:27,Lu-whatsshop,https://weibo.com/2676784152?refer_flag=1001030103_,#人教版数学教材配图争议暴露哪些问题#@紫光阁 @人民日报 这是给祖国的花朵看的？？？,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/006R7py4ly1h2mz448dunj30wi0rstbz.jpg https://wx2.sinaimg.cn/orj360/006R7py4ly1h2mz43w9h0j30sg0medj2.jpg,https://weibo.com/2676784152/LuXBVymSc?refer_flag=1001030103_,0,0,0,True,0.9989449173381076
4773789840443817,2022-05-27 17:27,心里藏着小老虎,https://weibo.com/3303143497?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#放个屁的声音都比这几句废话响，欺软怕硬的官方代表。 ​,HUAWEI Mate 40E,,,https://wx3.sinaimg.cn/orj360/c4e1f849ly1h2n39bwgnwj20c80bsjr8.jpg,https://weibo.com/3303143497/LuXBS1Rsl?refer_flag=1001030103_,1,0,9,True,0.0645295608402755
4773789639117461,2022-05-27 17:26,不二笑-ZHL,https://weibo.com/5082303621?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#这教育部怎么不审？该审的不（认真）审… ​,iPhone客户端,,,,https://weibo.com/5082303621/LuXBxCfRP?refer_flag=1001030103_,0,0,1,True,0.5848276956860252
4773789637804485,2022-05-27 17:26,未来丶Over,https://weibo.com/5942288187?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#  居然不提屁股歪，很客气吗 ​,微博客户端,,,,https://weibo.com/5942288187/LuXBxwKiN?refer_flag=1001030103_,0,0,1,True,0.37502136042951395
4773789306457683,2022-05-27 17:25,鸣珂珑璁·,https://weibo.com/7211071591?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 看到有人发截图，挺早就有人反映插图的事，现在官媒再评价什么什么的有点儿马后炮的赶脚，马后炮就马后炮吧，能解决问题也算打了个炸雷。 ​,,,,,https://weibo.com/7211071591/LuXB0r5Wb?refer_flag=1001030103_,1,0,3,True,0.7043374250416652
4773789080749680,2022-05-27 17:24,快乐开心小lucky爱,https://weibo.com/5695454530?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#敷衍了事！文化不可亵渎！儿童教育是国家大事！重中之重！儿童是国家的未来！@人民日报 ​,iPhone客户端,,,,https://weibo.com/5695454530/LuXAE391C?refer_flag=1001030103_,0,0,8,True,0.9999920387186362
4773789051912419,2022-05-27 17:24,PeachyALili,https://weibo.com/5773866148?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#平时没事一下骂这骂那，天天说哪个由乳你了哪个又作恶了，整天喊打喊杀。结果等真有大事，教育被渗透完了，你又屁都不敢放，平时那耀武扬威的本事哪去了？扯什么审美画风呢，混淆视听。 ​,,,,,https://weibo.com/5773866148/LuXAB81vt?refer_flag=1001030103_,0,3,45,True,0.9941365641944919
4773788976152703,2022-05-27 17:24,坚持每天少吃一点点,https://weibo.com/6104215691?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#人民日报也挺搞笑的 ​,小米10,,,,https://weibo.com/6104215691/LuXAtpOB9?refer_flag=1001030103_,0,0,11,True,0.9779480755822868
4773788971173952,2022-05-27 17:24,朝我来,https://weibo.com/5281652916?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#不知道为什么我想起了探春说过的一句话 ​,华为手机 畅享玩不停,,,,https://weibo.com/5281652916/LuXAt4VoI?refer_flag=1001030103_,0,3,8,True,0.9898516977982659
4773788816772899,2022-05-27 17:23,达令达令鹿崽,https://weibo.com/7164417421?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#教育育人啊，这是想毁根基吗 ​,小米10,,,,https://weibo.com/7164417421/LuXAdspWj?refer_flag=1001030103_,0,0,0,True,0.9988798806757739
4773788745208083,2022-05-27 17:23,翁媪32836,https://weibo.com/7092922629?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#何止是数学课本里的插画，语文课本里的内容选择更是重中之重，容不得半点马虎。曹文轩以及推荐作品引人争议，《小抄写员》等文章传递的价值观没有问题吗？西方的文化强权的渗透，君与臣、父与子之间的强权专制，自我感动类的奉献，无时无刻不渗入我们生活的点点滴滴，大到教材，新闻媒体，小到道听途说，民俗民风。有多少学校文化墙上科普二十四孝？有多少辅助类教材、试卷阅读宣扬着所谓的真善美？面对西方的文化霸主，我们可以大举“文化自信”的旗帜打倒他们。面对我们自己的文化，如果我们本身难以分清文集里的精华与糟粕，糟粕藏在精华里，何以谈文化自信？ 收起d,小米10 青春版 5G,,,,https://weibo.com/7092922629/LuXA6lQRl?refer_flag=1001030103_,0,0,0,True,1.0
4773788686224812,2022-05-27 17:22,吃什么好痛苦,https://weibo.com/2947984860?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议##吴勇尚未正面回应引争议插图#  给雄狮少年洗地的人哪去了？不高低给人教版教材洗洗？ ​,小米11 Ultra,,,,https://weibo.com/2947984860/LuXA0q7mc?refer_flag=1001030103_,0,0,0,True,0.99997704343406
4773788597879570,2022-05-27 17:22,小猫咪别挑食了呀,https://weibo.com/2713571961?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#能不能彻查一下这个行业啊 你确定这只是画风有问题吗 能不能好好保护我们国家未来的花朵 ​,iPhone客户端,,,,https://weibo.com/2713571961/LuXzRx3PQ?refer_flag=1001030103_,0,0,10,True,0.9996775561278187
4773788551743840,2022-05-27 17:22,晴天小努力,https://weibo.com/7313848877?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 这都不仅仅是画法画风问题了，直接涉及政治问题了好吧 ​,,,,,https://weibo.com/7313848877/LuXzN7jEs?refer_flag=1001030103_,1,1,9,True,0.9982145564882524
4773788522120356,2022-05-27 17:22,看度时评,https://weibo.com/7573129671?refer_flag=1001030103_,【#看度时评#丨“丑”插图继续发酵 人教版数学教材诸多疑问需要解释】“人教版数学教材#插画#”俨然已经成了这两天最热的话题，连续九个热搜，直接证明了大伙儿对这件事的关注。随着话题的发酵，大家发现不仅是人教版数学教材，在我国公开出版发行针对青少年甚至幼儿的不少儿童绘本和辅助教材中的插图同样是问题多多。在一本名为《扁鹊治病》的儿童绘本插图中，插图画风用网友的话来形容就是：猥琐，阴暗和色情。无独有偶，在一本叫《全国青少儿口才考级系列教材》中更是将中国地图完全画错。#扁鹊治病儿童绘本插图##人民教育出版社#昨天多家涉事出版社已经出面回应，并第一时间下架了有问题插画的教材或者图书。但多家央媒下场发声，让这个话题持续保持高热度。#人民日报评人教版数学教材配图争议##图书流汗啦已下架#为什么大伙儿会这么愤怒呢？除了这些画作本身的不恰当、缺乏基本的大众审美诉求之外。更重要的是，这些插图几乎都是出现在教材中的。教材是什么？是孩子学习知识，养成正确三观的重要渠道。昨天我们的评论中就说过，接触这些的都是正需要接受美学启蒙的孩子。如果源头都不正，那如何能期待孩子们有一个正确的审美呢？据了解这一版的人教版教材早在2012年至2013年间就已经审定通过了，今天还有媒体翻出，在2014年甚至还有硕士论文为吴勇的这套插图站过台，点过赞，只不过写这篇论文的硕士研究生的导师恰恰就是吴勇。事情发展到这里，已经不仅仅只是单纯批评插图内容本身那么简单了，我们还想更进一步的问一句，为什么这些内容能堂而皇之的出现在教材中？制图者的目的是什么？审核者的把关在哪里？人教出版社与吴勇设计工作室到底是什么关系？#吴勇#工作室何以能承接这份工作？诸多的疑问还需要人教出版社和吴勇出面来回答。如果这些问题不厘清，不解决。未来我们还会看到这样辣眼睛的插图。#图书流汗啦已下架##吴勇尚未正面回应引争议插图# L看度时评的微博视频 收起d,微博视频号,,,,https://weibo.com/7573129671/LuXzK8TBi?refer_flag=1001030103_,19,18,277,True,1.0
4773788451867993,2022-05-27 17:22,香江七,https://weibo.com/5840564385?refer_flag=1001030103_,该查的查，该抓得抓，该杀的必须杀！10年啊！教育啊！他们学的应该是什么？#人民日报评人教版数学教材配图争议##人教版数学教材不仅是美丑问题# ​,vivo X70t 蔡司影像,,,https://wx4.sinaimg.cn/orj360/006ngpBnly1h2n30yt88ij30k00zkwhk.jpg,https://weibo.com/5840564385/LuXzD7PWV?refer_flag=1001030103_,0,1,0,True,0.9999675618242123
4773788418576201,2022-05-27 17:21,侃侃而谈zp,https://weibo.com/1890047535?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 不管是不是层层外包，谁是第一手接下业务的，谁就肩负着保证质量的责任！义务教育阶段的教材干系重大，怎么能够等闲视之呢？外包不是质量和倾向上出问题的借口，创作的、揽业务的和审查把关的，全部都是有责任的，都要打屁股才行     也不止于小学数学教材出问题，其他功课教材的问题恐怕也不少正好把问题人和事情一锅烩了，要让谬种不再流传下去 收起d,,,,,https://weibo.com/1890047535/LuXzzzZ3P?refer_flag=1001030103_,2,1,9,True,0.9994787565150576
4773788388427153,2022-05-27 17:21,善完善,https://weibo.com/7740516893?refer_flag=1001030103_,人民日报这是评了个啥？“哪怕配图也要契合大众审美、符合民族气质。“ …… 人民日报这是准备把人教版数学教材配图问题规为审美问题吗？所以在这些人看来，只是审美问题？#人民日报评人教版数学教材配图争议# ​,微博 weibo.com,,,https://wx1.sinaimg.cn/orj360/008rQq2Fgy1h2n31qrcp4j30j80ai3zk.jpg,https://weibo.com/7740516893/LuXzwzmhP?refer_flag=1001030103_,0,0,0,True,0.9999644463543856
4773788195490311,2022-05-27 17:21,一只秋米虫,https://weibo.com/6519259778?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#官媒能不能不要再避重就轻了，听听人民的声音好吗，能不能严肃处理，这是关系到孩子的事情，整改可以吗？！赶紧整改啊！！！！ ​,HarmonyOS设备,,,,https://weibo.com/6519259778/LuXzdn2hp?refer_flag=1001030103_,0,1,19,True,0.40016980526341894
4773788194967089,2022-05-27 17:21,萧刻sin,https://weibo.com/6988921784?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#避重就轻？没学这一版的我真幸运 ​,荣耀30 5G,,,,https://weibo.com/6988921784/LuXzdkQal?refer_flag=1001030103_,0,0,9,True,0.9868181567852926
4773788048168744,2022-05-27 17:20,别动我奶烊儿,https://weibo.com/5213967337?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#尽快更正教材吧！作为教育工作者，我怎么开口对孩子们说：“结合图片理解文章内容。” ​,nova6 5G自拍大不一样,,,,https://weibo.com/5213967337/LuXyYyh3W?refer_flag=1001030103_,0,0,7,True,0.9950618835207656
4773787822723909,2022-05-27 17:19,绕指梅香,https://weibo.com/6035914291?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#面对个人琐事、明星娱乐我重拳出击、昂首阔步飞奔现身面对国家大事、民愤所指我姗姗来迟、顾左右而言他、大事化小 ​,荣耀X30 5G,,,,https://weibo.com/6035914291/LuXyCbqC1?refer_flag=1001030103_,0,0,16,True,0.999962538064019
4773787691911694,2022-05-27 17:19,小鹿计程车,https://weibo.com/6372217532?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#怎么突然对中国教育部门失望了 ​,iPhone客户端,,,,https://weibo.com/6372217532/LuXyp81jM?refer_flag=1001030103_,0,0,0,True,0.9406062690350966
4773787612745884,2022-05-27 17:18,祝新冠早日战胜美国,https://weibo.com/5558122718?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#这哪里是画风的事 这赤裸裸的美国狗思想的渗透啊 ​,Samsung A52 5G,,,,https://weibo.com/5558122718/LuXyhbwks?refer_flag=1001030103_,0,0,9,True,0.998336055390308
4773787587579803,2022-05-27 17:18,微博时事,https://weibo.com/3787126342?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#,微博 weibo.com,,,,https://weibo.com/3787126342/LuXyevNQT?refer_flag=1001030103_,0,0,1,True,0.9734658647153209
4773787301582118,2022-05-27 17:17,L柯y圆x圆,https://weibo.com/2736900863?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#如果这也是审美问题，那广电也别限制国外电影了，“审美不同，文化不同嘛”！ ​,HUAWEI Mate 30 5G,,,,https://weibo.com/2736900863/LuXxM6DA2?refer_flag=1001030103_,0,0,17,True,0.8823901681694949
4773787268024079,2022-05-27 17:17,为有书香来,https://weibo.com/2353227834?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 个人认为还是要实事求是进行判断和评论，既不能盲目上纲上线，也不能认识不到问题的严重性。这样的教材插图肯定不太美观，也存在一定的问题，这现在已经是全面共识。但是不是就是插画师在故意搞破坏，或者这么多人联合起来搞渗透？这还要好好的进行调查认证，不能武断下结论。因为如果插画师真的是故意搞某种渗透，那整个教材界、甚至整个教育界都要与他们共谋密切配合他们，这可能性有多大？也就是说插画师需要故意搞破坏，审核把关的人也故意搞破坏，教材印发之后全国的所有学校的领导和老师都故意视而不见，也进行搞破坏……这个范围实在是有些太大了。如果说整个系统都在这样搞破坏，那说明了什么问题？所以不管得出来什么样的结论，都一定要实事求是，要能经得起各种检验，千万不要武断和盲目，否则危害性更大。 收起d,HUAWEI Mate 20,,,,https://weibo.com/2353227834/LuXxIxFqD?refer_flag=1001030103_,2,3,3,True,0.002518371086808635
4773787163167978,2022-05-27 17:16,wmyncfys,https://weibo.com/7413927943?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议##微博海选教材插图##人民教育出版社#这个评价，那个出主意， 一个个词条好不热闹！但是仔细看看，有谁在真正解决问题！！！我也算是教辅图书出版行业从业者。说实话，从图书出版到在线教育，哪个不说自己是在为孩子谋划未来！哪个不说自己始终坚守教育者的初心！哪个营销的时候不是拍着胸脯热血沸腾！但是良心都是用嘴说的呀！语文老师天天上课讲标点符号，讲病句，自己写的教案、讲义错漏百出……试问这种文字的搬运工，给孩子们讲了三五年的知识自己从消化、不运用，怎么做知识的传授者，怎么做灵魂的工程师！把上一个公司讲义抄到新的工作单位，连里面带前公司名称的例子都不带改直接挪用！对外宣称的讲义迭代，不过是把栏目名称改了一下！这就是所谓教育者的良心吗？？？！！！人民日报天天评，互联网上天天呼吁，涉事各方纷纷出来表态发言，都想占据舆论至高点，获得舆论支持，引导舆论方向。那么请问，问题怎么解决？靠天天冲浪的网友吗？！靠心怀鬼胎的大V吗？！整改不是用嘴，要用行动呀各位！！！ 收起d,HUAWEI Mate 40 Pro,,,,https://weibo.com/7413927943/LuXxydi8q?refer_flag=1001030103_,0,1,0,True,0.9999999999999247
4773787139052218,2022-05-27 17:16,怪我天真爱思考,https://weibo.com/7624751711?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#拜托教育行业一定得好好整治了！这都可以上升到国家安全了！有些 双语 书籍里的插图真的都不是让祖国的花朵看的，感觉肯定有其他政治势力从中国教育入手，搞文化入侵呢。表达的不好！但是请一定引起重视啊‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️#教育##人教版数学教材##人教版数学教材不仅是美丑问题##人教版数学教材配图争议暴露哪些问题##教材局介入调查人教版数学教材# 收起d,OPPO A53 5G,,,https://wx4.sinaimg.cn/orj360/008k0Gejly1h2n2we8h6yj30u00vhdk1.jpg,https://weibo.com/7624751711/LuXxvBYTw?refer_flag=1001030103_,0,0,0,True,0.9999999999999998
4773787126731889,2022-05-27 17:16,顼庄辞_,https://weibo.com/5325931096?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#多少中国老百姓希望捍卫中国魂，那些伥鬼却狡猾诡异的潜入。不彻查对不起中国人。 ​,可爱的Android,,,,https://weibo.com/5325931096/LuXxusfgR?refer_flag=1001030103_,0,0,7,True,0.9994131546010964
4773787075085121,2022-05-27 17:16,尕欣vv,https://weibo.com/2104752173?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#网友真的很有才 ​,HUAWEI Mate 20 Pro,,,https://wx2.sinaimg.cn/orj360/7d73f82dly1h2n2z761a6g20hs0a0x7g.jpg,https://weibo.com/2104752173/LuXxplkS5?refer_flag=1001030103_,0,0,0,True,0.9680632302364643
4773787038122301,2022-05-27 17:16,熊猫宝贝儿11,https://weibo.com/7649481825?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#你是在蹭热度的吗？放心，总会轮到你的 ​,OPPO随光而变R17,,,,https://weibo.com/7649481825/LuXxly4YR?refer_flag=1001030103_,0,0,0,True,0.9958999084023901
4773787000636749,2022-05-27 17:16,裕希NZ,https://weibo.com/1375754932?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#这根本不仅仅是画风的问题，做这行谁不知道从线稿开始就有甲方审核。那么多甲方都能批过去 ​,HUAWEI Mate 10,,,,https://weibo.com/1375754932/LuXxi2FE9?refer_flag=1001030103_,0,0,9,True,0.861971333945352
4773786836533596,2022-05-27 17:15,看见弱智绕道而行,https://weibo.com/5653364114?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#越来越过分 ​,vivo Z5x性能实力派,,,https://wx1.sinaimg.cn/orj360/006aAWgaly1h2n2ych895j30u01cr7by.jpg,https://weibo.com/5653364114/LuXx1rpGA?refer_flag=1001030103_,0,0,0,True,0.9298696197210216
4773786677675923,2022-05-27 17:14,小晨今天开心没,https://weibo.com/6475686786?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#嗯嗯嗯你说的对 你就会事情发生了之后来评价 ​,iPhone客户端,,,,https://weibo.com/6475686786/LuXwLwcRd?refer_flag=1001030103_,0,1,5,True,0.9477212710373408
4773786564692431,2022-05-27 17:14,vivre-海外,https://weibo.com/1418458921?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议# 从小学就开始立不正的三观，大学还培养个毛线的人才，好意思高调的毛概马哲思修的素质培养！！！ ​,iPad air2,,,,https://weibo.com/1418458921/LuXwAjGIn?refer_flag=1001030103_,0,0,3,True,0.9999416934131254
4773786433357744,2022-05-27 17:14,周周在等待,https://weibo.com/5664183758?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#你除了会评这个评那个，还会干嘛？每次一出什么事就会评评评，然后呢？能不能整改？ ​,iPhone客户端,,,,https://weibo.com/5664183758/LuXwne5va?refer_flag=1001030103_,1,1,24,True,0.45366899769394853
4773786345276690,2022-05-27 17:13,董骥,https://weibo.com/1791494954?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#怎么现在才站出来呢，这么多年去哪了？ ​,iPhone客户端,,,,https://weibo.com/1791494954/LuXwem8HU?refer_flag=1001030103_,0,0,7,True,0.9806993011869438
4773786304383783,2022-05-27 17:13,独家记忆OY,https://weibo.com/3187117507?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#百年大计，教育为本，不仅仅是插图的问题，背后映射的是教育大问题呀 ​,HUAWEI Mate 30 5G,,,,https://weibo.com/3187117507/LuXwaioqb?refer_flag=1001030103_,0,0,5,True,0.9999304252370556
4773786203722114,2022-05-27 17:13,你这偷心的贼,https://weibo.com/5658966719?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#放些哑屁 ​,nova7你在焦点在,,,https://wx2.sinaimg.cn/orj360/006aYrKLgy1h2n2vuqvg1j314013i75q.jpg,https://weibo.com/5658966719/LuXw0fCi6?refer_flag=1001030103_,0,0,14,True,0.9902182308780703
4773786177506199,2022-05-27 17:13,BFTK线向上,https://weibo.com/2941803627?refer_flag=1001030103_,#人民日报评人教版数学教材配图争议#人民日报的评价还不如不评价，没有触及到此次事件真正的本质，这明显就是在帮人教局打圆场。 ​,HUAWEI Mate 20 X 5G,,,https://wx3.sinaimg.cn/orj360/af585c6bly1h2n2v5p0rej20u01qcgri.jpg,https://weibo.com/2941803627/LuXvXvuHJ?refer_flag=1001030103_,11,10,191,True,0.9846138839654556
